StatisticCrimeGroupCode,StatisticCrimeGroupName,StatisticCrimeTypeCode,StatisticCrimeTypeName,CrimeName,SensitivityFlag
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,חבלה במתקן צה'ל,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,נשיאת נשק חם או חנ'מ ללא היתר,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,נשיאת נשק חם שלא בתנאי ההיתר,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,החזקת נשק חם או חנ'מ ללא היתר,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,ייצור נשק חם או חנ'מ ללא היתר,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,פגיעה בבטחון צה'ל או הציבור,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,קירבה לכלי תחבורה לשם פגיעה בו,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,אי-הפקדת כלי נשק שהיתרו פקע,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,החזקת נשק חם שלא בתנאי ההיתר,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,ייצור נשק חם שלא בתנאי ההיתר,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,פגיעה בכלי תחבורה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,פגיעה באמצעי הובלה ציבורית,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,קירבה לרכוש ציבורי לשם ביצוע עבירה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,פגיעה בהספקת רכוש ציבורי,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,פגיעה עם אחר בסדר הציבורי,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,היזק לרכוש במזיד,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,היזק לרכוש עובד ציבור במזיד,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,יידוי חפץ לשם פגיעה בנתיב תחבורה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הצתה לשם פגיעה בבנין או חלקו,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,יידוי חפץ לפגיעה באדם או ברכוש,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הצתה לשם פגיעה בכלי תחבורה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,סיכון אדם בכלי תחבורה בתנועה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הצתה לשם פגיעה בצומח,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הצתה לשם פגיעה במצוי בבנין,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,התחזות המסכנת את שלום הציבור,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,התחזות לעובד ציבור,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,סיוע לעובר על תחוקת הבטחון,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,מתן עדות שקר,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,אי מניעת עבירה מסוג פשע,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,אי הצגת רישיון בפני חייל,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הפרת תנאי רישיון שניתן כדין,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,מתן שימוש במסמך מזוייף על ידי אחר,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,השאלת מסמך שהוצא כדין,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,החזקת מסמך כוזב,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,שימוש במסמך של אחר,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הכשלה או הפרעה לחייל צה'ל,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,העלבת רשות צה'ל או סמליה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,איומים המסכנים את שלום הציבור,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,ייצור סכין שלא למטרה כשרה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,החזקת סכין שלא למטרה כשרה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,העלבת חייל או פגיעה בכבודו,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,איומים על קבוצת בני אדם,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,איומים,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,איומים במטרה לביצוע/ הימנעות ממעשה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,אי ציות לצו זימון מיוחד,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,אי ציות להוראת התייצבות,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,ידיעות כוזבות,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,המציע או מבטיח שוחד,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,גרימת נזק ברשלנות לרכוש בטחוני,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הפרת צו בעניין שימוש ברכב,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הפרת צו בעניין תנועת בני אדם,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הפרת צו בעניין הסרת מחסומים/מכשולים,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הפרת הכרזת שטח סגור - איסור כניסה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הפרת הכרזת שטח סגור - איסור יציאה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הפרת הכרזת שטח סגור - כניסה ושהייה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הפרת הכרזת שטח סגור - כניסה ויציאה,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הפרת הכרזת שטח סגור - תנאי היתר,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,השחתת שילוט,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,עונשין כללי - הפרת הוראות הצו,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,איסור פעולה ברכוש למטרות טרור,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,איסור פעולה ברכוש טרור,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,ניסיון,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הפרת הוראה בדבר סגירת שטח,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,ענישה כללית,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,נשיאת נשק מחוץ לבית ללא היתר,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,קשירת קשר לביצוע פשע,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,השחתת מסמכים שמורים,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,השחתת מסמכים רשמיים,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,בדיית עבירות או ראיות,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הגשת תלונת שווא על ביצוע עוון,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,הגשת תלונת שווא על ביצוע פשע,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,מסירת פרטים כוזבים בפני פקיד רשמי,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,התחזות כאחר בחקירה או בבית משפט,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,עדות שקר בחקירת פשע/זדון משפטי,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,שימוש/הצגת מסמך מזויף,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,מסירת אישור כוזב במילוי תפקיד,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,מסירת אישור כוזב לבית משפט,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,התחזות בזהות בדויה בפני רשות,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,שינוי רישום בצ'ק,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,נתינת/קבלת צ'ק ערוך,
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,אינוס בכח או באיום,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,אינוס קטין בן 15 ומטה,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,אינוס אדם שאין ביכולתו להתנגד,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,בעילת קטין בן פחות מ15,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,בעילת קטין בן פחות מ12,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,מעשה מגונה בקטין בן פחות מ15,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,מעשה מגונה באישה שמלאו לה 15 שנה או יותר,1
100, עבירות בטחון,106, עבירות אחרות כלפי בטחון,מעשה מגונה במקום ציבורי,
